NOMBRE_DEPTO;COD_DISTRITO;NOMBRE_DISTRITO;COD_CE;NOMBRE_CE;SECTOR;ZONA;DOCENTES
SAN SALVADOR;614;SAN SALVADOR;88059;"CENTRO ESCOLAR CATOLICO ""NUESTRA SEÑORA DE LOURDES""";PÚBLICO;Urbana;20
SAN SALVADOR;614;SAN SALVADOR;88060;"ESCUELA DE EDUCACIÓN PARVULARIA CATÓLICA ""JARDÍN DE NIÑOS""";PÚBLICO;Urbana;2
SAN SALVADOR;614;SAN SALVADOR;88061;"CENTRO ESCOLAR CATÓLICO ""EMILIANI""";PÚBLICO;Urbana;28
SAN SALVADOR;614;SAN SALVADOR;88063;CENTRO ESCOLAR CATOLICO DE EXALUMNOS SALESIANOS;PÚBLICO;Urbana;3
SAN SALVADOR;614;SAN SALVADOR;88096;"CENTRO ESCOLAR CATÓLICO ""CORAZÓN DE MARÍA""";PÚBLICO;Urbana;26
SAN SALVADOR;614;SAN SALVADOR;88103;"CENTRO ESCOLAR CATÓLICO ""NUESTRA SEÑORA DE LOS DOLORES""";PÚBLICO;Urbana;4
SAN SALVADOR;614;SAN SALVADOR;88121;"CENTRO ESCOLAR CATOLICO ""SAN PATRICIO""";PÚBLICO;Urbana;18
SAN SALVADOR;614;SAN SALVADOR;88125;ESCUELA PARROQUIAL DE SAN JOSE DE LA MONTAÑA;PÚBLICO;Urbana;11
SAN SALVADOR;614;SAN SALVADOR;88140;"CENTRO ESCOLAR CATOLICO ""MADRE MARIA CATARINA DI MAGGIO""";PÚBLICO;Urbana;9
SAN SALVADOR;614;SAN SALVADOR;88159;"CENTRO ESCOLAR CATÓLICO ""NUESTRA SEÑORA DE LA MERCED""";PÚBLICO;Urbana;14
SAN SALVADOR;614;SAN SALVADOR;88185;"CENTRO ESCOLAR CATÓLICO ""LA DIVINA PROVIDENCIA""";PÚBLICO;Urbana;9
SAN SALVADOR;614;SAN SALVADOR;90047;"CENTRO ESCOLAR ""TENIENTE NELSON RENE MEDINA""";PÚBLICO;Urbana;3
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;11682;"CENTRO ESCOLAR ""CAMILO CAMPOS""";PÚBLICO;Urbana;23
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;11683;"CENTRO ESCOLAR ""JOSE MARIANO CALDERON""";PÚBLICO;Urbana;21
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;11684;"ESCUELA DE EDUCACION PARVULARIA ""DE SANTIAGO TEXACUANGOS""";PÚBLICO;Urbana;11
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;11685;"CENTRO ESCOLAR ""CANTON EL MORRO""";PÚBLICO;Rural;7
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;11687;"CENTRO ESCOLAR ""CANTON LA CUCHILLA""";PÚBLICO;Rural;11
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;14799;"INSTITUTO NACIONAL DE ""SANTIAGO TEXACUANGOS""";PÚBLICO;Urbana;10
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;70067;CENTRO ESCOLAR  CASERÍO SANTA MARIA LA ESPERANZA, CANTÓN ASINO;PÚBLICO;Rural;4
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;70068;CENTRO ESCOLAR CASERÍO SANTA ISABEL, CANTÓN ASINO;PÚBLICO;Rural;4
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;70069;CENTRO ESCOLAR  CASERÍO EL SAUCE, CANTÓN EL MORRO;PÚBLICO;Rural;9
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;70070;COMPLEJO EDUCATIVO CANTÓN JOYA GRANDE;PÚBLICO;Rural;12
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;70071;CENTRO ESCOLAR  CASERÍO LOS PLANES, CANTÓN JOYA GRANDE;PÚBLICO;Rural;4
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;70073;CENTRO ESCOLAR CANTÓN SHALTIPA;PÚBLICO;Rural;7
SAN SALVADOR;615;SANTIAGO TEXACUANGOS;88064;CENTRO ESCOLAR CATOLICO SAN MATEO APOSTOL;PÚBLICO;Rural;17
SAN SALVADOR;616;SANTO TOMÁS;11690;"COMPLEJO EDUCATIVO ""CANTÓN LAS CASITAS""";PÚBLICO;Rural;15
SAN SALVADOR;616;SANTO TOMÁS;11691;"CENTRO ESCOLAR ""DOCTOR ANTONIO DIAZ""";PÚBLICO;Rural;21
SAN SALVADOR;616;SANTO TOMÁS;11694;"INSTITUTO NACIONAL ""SIMÓN BOLIVAR""";PÚBLICO;Urbana;29
SAN SALVADOR;616;SANTO TOMÁS;11695;"CENTRO ESCOLAR ""GENERAL MANUEL BELGRANO""";PÚBLICO;Urbana;46
SAN SALVADOR;616;SANTO TOMÁS;11696;"CENTRO ESCOLAR ""RUBEN DARIO""";PÚBLICO;Urbana;20
SAN SALVADOR;616;SANTO TOMÁS;70076;CENTRO ESCOLAR  CANTÓN CAÑA BRAVA;PÚBLICO;Rural;2
SAN SALVADOR;616;SANTO TOMÁS;70077;CENTRO ESCOLAR  CANTÓN CUAPA;PÚBLICO;Rural;8
SAN SALVADOR;616;SANTO TOMÁS;70078;CENTRO ESCOLAR  CANTÓN CHALTEPE;PÚBLICO;Rural;4
SAN SALVADOR;616;SANTO TOMÁS;70079;CENTRO ESCOLAR CANTÓN EL CARMEN;PÚBLICO;Rural;4
SAN SALVADOR;616;SANTO TOMÁS;70080;CENTRO ESCOLAR  CANTÓN EL GUAJE;PÚBLICO;Rural;7
SAN SALVADOR;616;SANTO TOMÁS;70081;CENTRO ESCOLAR  CANTÓN EL PORVENIR;PÚBLICO;Rural;5
SAN SALVADOR;616;SANTO TOMÁS;70083;CENTRO ESCOLAR  CANTÓN  POTRERILLOS;PÚBLICO;Rural;8
SAN SALVADOR;616;SANTO TOMÁS;88065;"CENTRO ESCOLAR CATOLICO ""SANTO TOMAS""";PÚBLICO;Urbana;23
SAN SALVADOR;617;SOYAPANGO;10057;"CENTRO ESCOLAR ""CIUDAD CREDISA""";PÚBLICO;Urbana;22
SAN SALVADOR;617;SOYAPANGO;10086;"CENTRO ESCOLAR ""LA CAMPANERA""";PÚBLICO;Urbana;9
SAN SALVADOR;617;SOYAPANGO;10096;"CENTRO ESCOLAR ""SAN ANTONIO""";PÚBLICO;Urbana;14
SAN SALVADOR;617;SOYAPANGO;11580;"CENTRO ESCOLAR ""AMATEPEC""";PÚBLICO;Urbana;22
SAN SALVADOR;617;SOYAPANGO;11697;"ESCUELA DE EDUCACION PARVULARIA  ""JARDIN DE NIÑOS 22 DE ABRIL""";PÚBLICO;Urbana;6
SAN SALVADOR;617;SOYAPANGO;11702;"COMPLEJO EDUCATIVO ""EL PROGRESO""";PÚBLICO;Urbana;15
SAN SALVADOR;617;SOYAPANGO;11703;"COMPLEJO EDUCATIVO  ""MONTES DE SAN BARTOLO IV""";PÚBLICO;Urbana;26
SAN SALVADOR;617;SOYAPANGO;11704;"ESCUELA DE EDUCACION PARVULARIA  "" DE SOYAPANGO""";PÚBLICO;Urbana;6
SAN SALVADOR;617;SOYAPANGO;11705;"CENTRO ESCOLAR "" ALTOS DE MONTE CARMELO """;PÚBLICO;Urbana;10
SAN SALVADOR;617;SOYAPANGO;11706;"CENTRO ESCOLAR "" URBANIZACION LOS ANGELES """;PÚBLICO;Urbana;20
SAN SALVADOR;617;SOYAPANGO;11707;INSTITUTO NACIONAL  DE  SOYAPANGO;PÚBLICO;Urbana;16
SAN SALVADOR;617;SOYAPANGO;11708;"INSTITUTO NACIONAL ""SAN LUIS""";PÚBLICO;Urbana;44
SAN SALVADOR;617;SOYAPANGO;11709;"CENTRO ESCOLAR "" REPARTO SAN JOSE II """;PÚBLICO;Urbana;22
SAN SALVADOR;617;SOYAPANGO;11711;"CENTRO ESCOLAR "" BOSQUES DEL RIO """;PÚBLICO;Urbana;13
SAN SALVADOR;617;SOYAPANGO;11712;"COMPLEJO EDUCATIVO ""COLONIA VILLA ALEGRE""";PÚBLICO;Rural;26
SAN SALVADOR;617;SOYAPANGO;11713;"CENTRO ESCOLAR "" JARDINES DE MONTE BLANCO """;PÚBLICO;Rural;15
SAN SALVADOR;617;SOYAPANGO;11714;"CENTRO ESCOLAR ""REPARTO GUADALUPE""";PÚBLICO;Urbana;26
SAN SALVADOR;617;SOYAPANGO;11715;"CENTRO ESCOLAR ""REPARTO LOS SANTOS """;PÚBLICO;Urbana;28
SAN SALVADOR;617;SOYAPANGO;11716;"CENTRO ESCOLAR "" RAFAELA SOTOMAYOR DE ALARCIA """;PÚBLICO;Urbana;13
SAN SALVADOR;617;SOYAPANGO;11717;"ESCUELA DE EDUCACION PARVULARIA "" LOS CONACASTES """;PÚBLICO;Urbana;4
SAN SALVADOR;617;SOYAPANGO;11718;INSTITUTO NACIONAL DE CIUDAD CREDISA;PÚBLICO;Urbana;10
SAN SALVADOR;617;SOYAPANGO;11719;"CENTRO ESCOLAR ""14 DE DICIEMBRE DE 1948""";PÚBLICO;Rural;23
SAN SALVADOR;617;SOYAPANGO;11720;"CENTRO ESCOLAR ""JOSÉ MARTÍ""";PÚBLICO;Rural;11
SAN SALVADOR;617;SOYAPANGO;11721;"COMPLEJO EDUCATIVO  ""BUENA VISTA""";PÚBLICO;Rural;27
SAN SALVADOR;617;SOYAPANGO;11722;"ESCUELA DE EDUCACION PARVULARIA "" COLONIA LAS BRISAS """;PÚBLICO;Urbana;10
SAN SALVADOR;617;SOYAPANGO;11723;"COMPLEJO EDUCATIVO ""REPÚBLICA DE COREA""";PÚBLICO;Urbana;39
SAN SALVADOR;617;SOYAPANGO;11724;"CENTRO ESCOLAR "" COLONIA GUAYACAN """;PÚBLICO;Urbana;35
SAN SALVADOR;617;SOYAPANGO;11726;"CENTRO ESCOLAR "" COLONIA LOS ALPES """;PÚBLICO;Urbana;16
SAN SALVADOR;617;SOYAPANGO;11727;"CENTRO ESCOLAR "" COLONIA LAS BRISAS """;PÚBLICO;Urbana;40
SAN SALVADOR;617;SOYAPANGO;11728;"CENTRO ESCOLAR "" COLONIA 22 DE ABRIL """;PÚBLICO;Urbana;23
SAN SALVADOR;617;SOYAPANGO;11729;"CENTRO ESCOLAR "" CANTON EL GUAJE """;PÚBLICO;Rural;3
SAN SALVADOR;617;SOYAPANGO;11731;"CENTRO ESCOLAR ""COLONIA SAN RAFAEL""";PÚBLICO;Rural;19
SAN SALVADOR;617;SOYAPANGO;11732;"CENTRO ESCOLAR "" ANTONIO JOSE CAÑAS """;PÚBLICO;Urbana;33
SAN SALVADOR;617;SOYAPANGO;11733;"CENTRO ESCOLAR ""LEONARDO AZCUNAGA""";PÚBLICO;Urbana;13
SAN SALVADOR;617;SOYAPANGO;11734;"CENTRO ESCOLAR ""REINO DE DINAMARCA""";PÚBLICO;Urbana;36
SAN SALVADOR;617;SOYAPANGO;11735;"CENTRO ESCOLAR "" BARRIO EL PROGRESO """;PÚBLICO;Urbana;29
SAN SALVADOR;617;SOYAPANGO;11736;"CENTRO ESCOLAR ""PROFESOR DANIEL CORDÓN SALGUERO""";PÚBLICO;Urbana;44
SAN SALVADOR;617;SOYAPANGO;11737;"CENTRO ESCOLAR "" CAMPAMENTO MORAZAN """;PÚBLICO;Urbana;9
SAN SALVADOR;617;SOYAPANGO;11738;"ESCUELA DE EDUCACION PARVULARIA ""DE SOYAPANGO""";PÚBLICO;Urbana;5
SAN SALVADOR;617;SOYAPANGO;11739;"ESCUELA DE EDUCACION PARVULARIA ""COLONIA GUADALUPE""";PÚBLICO;Urbana;6
SAN SALVADOR;617;SOYAPANGO;13668;"CENTRO ESCOLAR ""AGUSTIN LINARES""";PÚBLICO;Rural;40
SAN SALVADOR;617;SOYAPANGO;13713;"CENTRO ESCOLAR ""URBANIZACION LAS MARGARITAS """;PÚBLICO;Urbana;40
SAN SALVADOR;617;SOYAPANGO;14726;"ESCUELA DE EDUCACION PARVULARIA "" CANTON EL LIMON """;PÚBLICO;Rural;3
SAN SALVADOR;617;SOYAPANGO;14818;"COMPLEJO EDUCATIVO ""SANTA EDUVIGES""";PÚBLICO;Rural;33
SAN SALVADOR;617;SOYAPANGO;21468;"INSTITUTO CATÓLICO ""PADRE RICHARD MANGINI""";PÚBLICO;Urbana;#N/A
SAN SALVADOR;617;SOYAPANGO;60295;"CENTRO ESCOLAR ""RESIDENCIAL REGALO DE DIOS""";PÚBLICO;Rural;4
SAN SALVADOR;617;SOYAPANGO;70085;CENTRO ESCOLAR  CASERÍO RÍO LAS CAÑAS, CANTÓN EL TRANSITO;PÚBLICO;Rural;9
SAN SALVADOR;617;SOYAPANGO;88002;"CENTRO ESCOLAR CATÓLICO ""ALBERTO RICARDO MELÉNDEZ MAZZINI""";PÚBLICO;Urbana;14
SAN SALVADOR;617;SOYAPANGO;88066;"COMPLEJO EDUCATIVO CATÓLICO ""FRAY MARTIN DE PORRES""";PÚBLICO;Urbana;52
SAN SALVADOR;617;SOYAPANGO;88068;"CENTRO ESCOLAR CATOLICO ""SAN JOSE OBRERO""";PÚBLICO;Urbana;10
SAN SALVADOR;617;SOYAPANGO;88069;"COMPLEJO EDUCATIVO CATOLICO  ""EL CARMELO""";PÚBLICO;Urbana;37
SAN SALVADOR;617;SOYAPANGO;88070;"CENTRO ESCOLAR CATÓLICO ""SAN JUAN BOSCO""";PÚBLICO;Urbana;23
SAN SALVADOR;617;SOYAPANGO;88099;COMPLEJO EDUCATIVO CATÓLICO  FE Y ALEGRÍA,  SAN JOSÉ;PÚBLICO;Urbana;34
SAN SALVADOR;617;SOYAPANGO;88151;"CENTRO ESCOLAR CATÓLICO ""SANTA MARÍA MADRE DE AMÉRICA""";PÚBLICO;Urbana;6
SAN SALVADOR;617;SOYAPANGO;88155;"CENTRO ESCOLAR CATOLICO ""CRISTO REY""";PÚBLICO;Rural;13
SAN SALVADOR;617;SOYAPANGO;88182;"CENTRO ESCOLAR CATÓLICO ""SANTA LUCÍA""";PÚBLICO;Urbana;10
SAN SALVADOR;618;TONACATEPEQUE;10246;CENTRO ESCOLAR COMUNIDAD NUEVA JERUSALÉN;PÚBLICO;Urbana;6
SAN SALVADOR;618;TONACATEPEQUE;11740;"CENTRO ESCOLAR "" PROFESORA MARIA INOCENCIA DE PAREDES """;PÚBLICO;Urbana;17
SAN SALVADOR;618;TONACATEPEQUE;11741;"COMPLEJO EDUCATIVO "" DISTRITO ITALIA """;PÚBLICO;Rural;38
SAN SALVADOR;618;TONACATEPEQUE;11742;INSTITUTO NACIONAL  DE TONACATEPEQUE;PÚBLICO;Urbana;23
SAN SALVADOR;618;TONACATEPEQUE;11743;"CENTRO ESCOLAR ""ROSENDO RODRÍGUEZ""";PÚBLICO;Rural;11
SAN SALVADOR;618;TONACATEPEQUE;11744;"CENTRO ESCOLAR "" PROFESOR SALVADOR CAÑAS """;PÚBLICO;Rural;10
SAN SALVADOR;618;TONACATEPEQUE;11745;"CENTRO ESCOLAR "" CANTÓN VERACRUZ """;PÚBLICO;Rural;28
SAN SALVADOR;618;TONACATEPEQUE;11746;"CENTRO ESCOLAR "" CANTON EL ROSARIO """;PÚBLICO;Rural;6
SAN SALVADOR;618;TONACATEPEQUE;11748;"CENTRO ESCOLAR "" POETA EUGENIO MARTINEZ ORANTES """;PÚBLICO;Rural;3
SAN SALVADOR;618;TONACATEPEQUE;11751;"COMPLEJO EDUCATIVO "" FE Y ALEGRIA """;PÚBLICO;Rural;31
SAN SALVADOR;618;TONACATEPEQUE;11752;"CENTRO ESCOLAR ""PRESBÍTERO NICOLÁS AGUILAR""";PÚBLICO;Urbana;32
SAN SALVADOR;618;TONACATEPEQUE;11753;"CENTRO ESCOLAR "" PROFESOR EMILIO URRUTIA LOPEZ """;PÚBLICO;Urbana;22
SAN SALVADOR;618;TONACATEPEQUE;11754;"ESCUELA DE EDUCACION PARVULARIA  ""TONACATEPEQUE""";PÚBLICO;Urbana;6
SAN SALVADOR;618;TONACATEPEQUE;11755;"CENTRO ESCOLAR "" PRESBITERO MANUEL AGUILAR """;PÚBLICO;Rural;4
SAN SALVADOR;618;TONACATEPEQUE;11756;"CENTRO ESCOLAR "" DOCTOR WALDO CHAVEZ VELASCO """;PÚBLICO;Rural;1
SAN SALVADOR;618;TONACATEPEQUE;14806;"CENTRO ESCOLAR ""ALTAVISTA""";PÚBLICO;Urbana;38
SAN SALVADOR;618;TONACATEPEQUE;14840;"CENTRO ESCOLAR ""LA CIMA DOS""";PÚBLICO;Rural;20
SAN SALVADOR;618;TONACATEPEQUE;60144;"CENTRO ESCOLAR ""CANTON LAS FLORES""";PÚBLICO;Rural;11
SAN SALVADOR;618;TONACATEPEQUE;60247;"CENTRO ESCOLAR ""URBANIZACIÓN CUMBRES DE SAN BARTOLO""";PÚBLICO;Rural;17
SAN SALVADOR;618;TONACATEPEQUE;60250;CENTRO ESCOLAR CASERÍO RESIDENCIAL ALTAVISTA, CANTÓN VERACRUZ;PÚBLICO;Rural;15
SAN SALVADOR;618;TONACATEPEQUE;70086;CENTRO ESCOLAR CASERÍO EL ROSARIO, CANTÓN EL ROSARIO;PÚBLICO;Rural;6
SAN SALVADOR;618;TONACATEPEQUE;70087;"CENTRO ESCOLAR ""NEMESIO DEL CARMEN GONZÁLEZ""";PÚBLICO;Rural;#N/A
SAN SALVADOR;618;TONACATEPEQUE;70088;"CENTRO ESCOLAR ""DOCTORA  MATILDE ELENA LÓPEZ""";PÚBLICO;Rural;3
SAN SALVADOR;618;TONACATEPEQUE;70089;CENTRO ESCOLAR  CASERÍO VALLE NUEVO, CANTÓN LAS FLORES;PÚBLICO;Rural;4
SAN SALVADOR;618;TONACATEPEQUE;70090;CENTRO ESCOLAR CASERÍO LOS ANZORA, CANTÓN MALACOFF;PÚBLICO;Rural;8
SAN SALVADOR;618;TONACATEPEQUE;70091;CENTRO ESCOLAR  CASERÍO LOS PARADA, CANTÓN MALACOFF;PÚBLICO;Rural;6
SAN SALVADOR;618;TONACATEPEQUE;70094;CENTRO ESCOLAR CASERÍO COMUNIDAD LOS HEROES, CANTÓN LAS FLORES;PÚBLICO;Rural;3
SAN SALVADOR;618;TONACATEPEQUE;86237;CENTRO ESCOLAR CANTÓN LA UNIÓN;PÚBLICO;Rural;10
SAN SALVADOR;618;TONACATEPEQUE;86326;CENTRO ESCOLAR CASERÍO LA LOMA, CANTÓN EL TRANSITO 1;PÚBLICO;Rural;3
SAN SALVADOR;618;TONACATEPEQUE;88156;"COMPLEJO EDUCATIVO  CATOLICO ""RICARDO POMA""";PÚBLICO;Urbana;34
SAN SALVADOR;618;TONACATEPEQUE;90000;"CENTRO ESCOLAR ""ARTESANOS DEL FUTURO""";PÚBLICO;Urbana;7
SAN SALVADOR;619;CIUDAD DELGADO;10140;ESCUELA DE EDUCACIÓN PARVULARIA ASOCIACIÓN DE SEÑORAS DE MÉDICOS;PÚBLICO;Urbana;3
SAN SALVADOR;619;CIUDAD DELGADO;11625;"ESCUELA DE EDUCACION PARVULARIA ""SOLEDAD M. DE ALAS, COLONIA ACOLHUATAN""";PÚBLICO;Urbana;7
SAN SALVADOR;619;CIUDAD DELGADO;11758;"CENTRO ESCOLAR "" COLONIA FLORENCIA """;PÚBLICO;Rural;5
SAN SALVADOR;619;CIUDAD DELGADO;11759;"CENTRO ESCOLAR "" COMUNIDAD PRADERA III """;PÚBLICO;Rural;8
SAN SALVADOR;619;CIUDAD DELGADO;11760;"CENTRO ESCOLAR "" COLONIA ESCALANTE """;PÚBLICO;Rural;3
SAN SALVADOR;619;CIUDAD DELGADO;11761;"ESCUELA DE EDUCACION PARVULARIA "" DOCTOR CARLOS ENRIQUE  COLINDRES """;PÚBLICO;Rural;3
SAN SALVADOR;619;CIUDAD DELGADO;11763;"COMPLEJO EDUCATIVO  ""DOCTOR ORLANDO DE SOLA""";PÚBLICO;Rural;47
SAN SALVADOR;619;CIUDAD DELGADO;11764;"CENTRO ESCOLAR "" CANTON CALLE REAL """;PÚBLICO;Rural;31
SAN SALVADOR;619;CIUDAD DELGADO;11765;"CENTRO ESCOLAR "" CANTON ARENAL """;PÚBLICO;Rural;12
SAN SALVADOR;619;CIUDAD DELGADO;11766;"CENTRO ESCOLAR "" ISAURA HERNANDEZ DE MAYORA""";PÚBLICO;Rural;11
SAN SALVADOR;619;CIUDAD DELGADO;11767;"CENTRO ESCOLAR "" CANTON SAN JOSE CORTEZ """;PÚBLICO;Rural;12
SAN SALVADOR;619;CIUDAD DELGADO;11769;"CENTRO ESCOLAR "" CASERIO SAN ANTONIO LAS VEGAS """;PÚBLICO;Rural;14
SAN SALVADOR;619;CIUDAD DELGADO;11770;"CENTRO ESCOLAR "" EDELMIRA MOLINA """;PÚBLICO;Urbana;21
SAN SALVADOR;619;CIUDAD DELGADO;11771;"CENTRO ESCOLAR "" REINO DE HOLANDA """;PÚBLICO;Urbana;15
SAN SALVADOR;619;CIUDAD DELGADO;11772;"CENTRO ESCOLAR "" COLONIA LOS ALPES """;PÚBLICO;Urbana;5
SAN SALVADOR;619;CIUDAD DELGADO;11777;"CENTRO ESCOLAR ""CANTÓN MILINGO""";PÚBLICO;Rural;28
SAN SALVADOR;619;CIUDAD DELGADO;11778;"CENTRO ESCOLAR "" CANTON SAN LAUREANO """;PÚBLICO;Rural;6
SAN SALVADOR;619;CIUDAD DELGADO;11779;"COMPLEJO EDUCATIVO ""DELGADO""";PÚBLICO;Urbana;44
SAN SALVADOR;619;CIUDAD DELGADO;11780;"CENTRO ESCOLAR "" PEDRO PABLO CASTILLO """;PÚBLICO;Urbana;13
SAN SALVADOR;619;CIUDAD DELGADO;11781;"CENTRO ESCOLAR ""JUANA LOPEZ""";PÚBLICO;Urbana;16
SAN SALVADOR;619;CIUDAD DELGADO;11782;"COMPLEJO EDUCATIVO ""REFUGIO SIFONTES""";PÚBLICO;Urbana;50
SAN SALVADOR;619;CIUDAD DELGADO;14732;INSTITUTO NACIONAL DE CIUDAD DELGADO;PÚBLICO;Urbana;16
SAN SALVADOR;619;CIUDAD DELGADO;60185;CENTRO ESCOLAR COMUNIDAD SAN FERNANDO;PÚBLICO;Rural;6
SAN SALVADOR;619;CIUDAD DELGADO;86384;CENTRO ESCOLAR COMUNIDAD LOS LLANITOS, CANTÓN CABAÑA ABAJO;PÚBLICO;Rural;10
SAN SALVADOR;619;CIUDAD DELGADO;88071;"CENTRO ESCOLAR CATOLICO ""MONSEÑOR ESTEBAN ALLIET""";PÚBLICO;Urbana;24
SAN SALVADOR;619;CIUDAD DELGADO;88072;"CENTRO ESCOLAR CATOLICO ""SAN SEBASTIAN""";PÚBLICO;Urbana;18
SAN SALVADOR;619;CIUDAD DELGADO;88073;"CENTRO ESCOLAR CATOLICO ""ASUNCION PALECA""";PÚBLICO;Urbana;19
SAN SALVADOR;619;CIUDAD DELGADO;88135;"CENTRO ESCOLAR CATOLICO ""SAN TARSICIO""";PÚBLICO;Rural;9
CUSCATLÁN;701;CANDELARIA;11784;"CENTRO ESCOLAR "" CANTON SAN ANTONIO """;PÚBLICO;Rural;3
CUSCATLÁN;701;CANDELARIA;11785;"COMPLEJO EDUCATIVO "" MARCOS GÓMEZ NÚÑEZ """;PÚBLICO;Urbana;28
CUSCATLÁN;701;CANDELARIA;11787;"CENTRO ESCOLAR  ""CANTON  NANCE VERDE """;PÚBLICO;Rural;2
CUSCATLÁN;701;CANDELARIA;72001;CENTRO ESCOLAR  CANTÓN CONCEPCIÓN;PÚBLICO;Rural;2
CUSCATLÁN;701;CANDELARIA;72003;CENTRO ESCOLAR  CANTÓN SAN JOSÉ LA CEIBA;PÚBLICO;Rural;8
CUSCATLÁN;701;CANDELARIA;72006;CENTRO ESCOLAR   CANTÓN SAN JUAN MIRAFLORES ARRIBA;PÚBLICO;Rural;9
CUSCATLÁN;701;CANDELARIA;72007;CENTRO ESCOLAR  CANTÓN SAN RAFAEL LA LOMA;PÚBLICO;Rural;2
CUSCATLÁN;701;CANDELARIA;72008;CENTRO ESCOLAR CANTÓN SAN JUAN MIRAFLORES ABAJO;PÚBLICO;Rural;8
CUSCATLÁN;701;CANDELARIA;72085;CENTRO ESCOLAR CANTÓN EL ROSARIO;PÚBLICO;Rural;5
CUSCATLÁN;701;CANDELARIA;88074;"COMPLEJO EDUCATIVO CATÓLICO ""NUESTRA SEÑORA DE CANDELARIA""";PÚBLICO;Urbana;13
CUSCATLÁN;702;COJUTEPEQUE;10126;CENTRO ESCOLAR  PARA SORDOS DE COJUTEPEQUE;PÚBLICO;Urbana;5
CUSCATLÁN;702;COJUTEPEQUE;11790;"ESCUELA DE EDUCACION PARVULARIA "" CUSCATLAN """;PÚBLICO;Urbana;4
CUSCATLÁN;702;COJUTEPEQUE;11791;"ESCUELA DE EDUCACION ESPECIAL "" GENERAL ADOLFO O. BLANDON """;PÚBLICO;Urbana;9
CUSCATLÁN;702;COJUTEPEQUE;11792;"INSTITUTO NACIONAL "" WALTER THILO DEININGER """;PÚBLICO;Urbana;62
CUSCATLÁN;702;COJUTEPEQUE;11794;"CENTRO ESCOLAR "" CANTON PUERTA DE GOLPE """;PÚBLICO;Rural;5
CUSCATLÁN;702;COJUTEPEQUE;11795;"CENTRO ESCOLAR "" CANTON EL CARRIZAL """;PÚBLICO;Rural;3
CUSCATLÁN;702;COJUTEPEQUE;11798;"CENTRO ESCOLAR "" CANTON JIÑUCO """;PÚBLICO;Rural;4
CUSCATLÁN;702;COJUTEPEQUE;11799;"CENTRO ESCOLAR "" CANTON MADRECACAO """;PÚBLICO;Rural;3
CUSCATLÁN;702;COJUTEPEQUE;11801;"CENTRO ESCOLAR "" CANTON LA PALMA""";PÚBLICO;Rural;3
CUSCATLÁN;702;COJUTEPEQUE;11802;"CENTRO ESCOLAR "" CANTON OJOS DE AGUA """;PÚBLICO;Rural;10
CUSCATLÁN;702;COJUTEPEQUE;11804;"ESCUELA DE EDUCACION PARVULARIA ""MARIA BEDOYA AGUILAR""";PÚBLICO;Urbana;16
CUSCATLÁN;702;COJUTEPEQUE;11805;"ESCUELA DE EDUCACION PARVULARIA ""DOCTOR REYNALDO GALINDO POHL""";PÚBLICO;Urbana;11
CUSCATLÁN;702;COJUTEPEQUE;11806;"CENTRO ESCOLAR "" CARMEN MONTES DE TORRES """;PÚBLICO;Rural;2
CUSCATLÁN;702;COJUTEPEQUE;11807;"CENTRO ESCOLAR "" CANDELARIO CUELLAR """;PÚBLICO;Urbana;42
CUSCATLÁN;702;COJUTEPEQUE;11808;"CENTRO ESCOLAR "" ANITA ALVARADO """;PÚBLICO;Urbana;31
CUSCATLÁN;702;COJUTEPEQUE;11809;"CENTRO ESCOLAR ""EULOGIA RIVAS""";PÚBLICO;Urbana;39
CUSCATLÁN;702;COJUTEPEQUE;11810;"CENTRO ESCOLAR ""WALTER THILO DEININGER""";PÚBLICO;Urbana;19
CUSCATLÁN;702;COJUTEPEQUE;11811;"CENTRO ESCOLAR "" COLONIA FATIMA """;PÚBLICO;Urbana;11
CUSCATLÁN;702;COJUTEPEQUE;11813;"CENTRO ESCOLAR ""NESTOR SALAMANCA""";PÚBLICO;Urbana;21
CUSCATLÁN;702;COJUTEPEQUE;60120;CENTRO ESCOLAR CANTÓN CUJUAPA;PÚBLICO;Rural;3
CUSCATLÁN;702;COJUTEPEQUE;60238;CENTRO ESCOLAR CASERÍO LA ERMITA, CANTÓN LOS NARANJOS;PÚBLICO;Rural;6
CUSCATLÁN;702;COJUTEPEQUE;86535;CENTRO ESCOLAR CASERÍO LOS MARROQUINES, CANTÓN LA PALMA;PÚBLICO;Rural;4
CUSCATLÁN;702;COJUTEPEQUE;88075;"CENTRO ESCOLAR CATOLICO ""SANTA ISABEL""";PÚBLICO;Urbana;13
